algo,maze_type,pop_size,instance_seed,trial_seed,success_overall,success_postdisruption,iterations,path_length,optimal_length,path_optimality,time_to_half_entropy,diversity_floor,mean_entropy,adaptation_time,entropy_history
GA,U-Trap,20,3,3004,True,True,70,101,55,1.8363636363636364,,2.1609640474436813,2.642716554333321,,"[2.946439344671015, 1.9166422780956522, 2.9659573209491747, 3.108694969562842, 3.039353872167201, 2.1609640474436813, 2.360964047443681]"
GA,U-Trap,20,2,2006,False,False,530,68,53,1.2830188679245282,140,1.3917601481809734,2.9396976315290195,,"[3.884183719779189, 2.363865121950854, 3.6464393446710153, 3.403701696057348, 3.346439344671015, 2.946439344671015, 3.203701696057348, 2.9016094970590274, 3.108694969562842, 3.4841837197791885, 3.5219280948873624, 3.6464393446710153, 2.5414460711655216, 2.5609640474436812, 1.8332062193464953, 2.8016094970590273, 3.346439344671015, 2.5577174691301483, 3.503701696057348, 3.2414460711655217, 3.6086949695628414, 3.065957320949175, 2.9659573209491747, 1.4609640474436811, 1.5567796494470396, 2.8016094970590273, 2.433206219346495, 3.003701696057348, 3.6841837197791887, 3.108694969562842, 3.621928094887362, 2.7037016960573483, 2.314979820516481, 3.2086949695628415, 2.7841837197791888, 3.721928094887362, 2.695461844238322, 3.2393538721672006, 3.5219280948873624, 3.0016094970590275, 2.395461844238322, 2.6609640474436813, 1.3917601481809734, 2.65887184844536, 3.5086949695628418, 3.1659573209491745, 3.021928094887362, 2.65887184844536, 3.0659573209491744, 2.6577174691301484, 2.795461844238322, 3.303701696057348, 2.1709505944546685]"
GA,U-Trap,20,2,2005,False,False,530,92,53,1.7358490566037736,60,1.5166422780956523,2.748086014222638,,"[3.821928094887362, 3.0709505944546684, 2.119240704636849, 3.2464393446710154, 3.6464393446710153, 2.119973094021975, 1.6788979029874789, 3.046439344671015, 3.346439344671015, 2.384183719779189, 2.5577174691301483, 2.795461844238322, 2.6464393446710153, 3.6414460711655217, 2.2232196723355075, 1.9709505944546688, 3.1414460711655217, 3.246439344671015, 2.4192407046368487, 1.5567796494470394, 3.4414460711655215, 3.321928094887362, 2.65887184844536, 2.65887184844536, 3.4414460711655215, 3.2841837197791888, 3.721928094887362, 2.9464393446710155, 2.1709505944546685, 2.6016094970590276, 3.303701696057348, 2.6577174691301484, 2.960964047443681, 1.9332062193464952, 2.1814963295286756, 3.028212945841001, 2.5709505944546684, 3.2393538721672006, 2.4192407046368487, 3.4841837197791885, 2.9219280948873623, 2.9219280948873623, 3.0219280948873624, 2.2192407046368485, 1.5166422780956523, 2.763865121950854, 2.803701696057348, 2.070950594454669, 1.8166422780956524, 2.6016094970590276, 2.865957320949175, 2.721928094887362, 2.695461844238322]"
GA,U-Trap,20,3,3001,False,False,550,74,55,1.3454545454545455,50,1.419035274338866,2.6244479027345164,,"[3.5841837197791886, 3.846439344671015, 3.2393538721672006, 3.101609497059027, 3.4219280948873623, 2.319240704636849, 1.5567796494470396, 2.5577174691301483, 2.7588718484453603, 2.6638651219508542, 2.356779649447039, 2.8393538721672007, 2.9219280948873623, 1.9166422780956522, 1.8166422780956524, 2.4192407046368487, 1.9166422780956522, 1.6567796494470395, 2.0709505944546684, 3.546439344671015, 2.7954618442383214, 3.2841837197791888, 2.9219280948873623, 3.6464393446710153, 2.8414460711655214, 3.108694969562842, 2.1709505944546685, 1.8166422780956524, 2.4954618442383216, 2.1609640474436813, 2.8393538721672007, 3.208694969562842, 2.019240704636849, 2.1709505944546685, 1.419035274338866, 3.2841837197791888, 3.1464393446710153, 2.3609640474436815, 2.219240704636849, 2.1709505944546685, 2.7841837197791888, 1.578897902987479, 2.808694969562842, 2.9016094970590274, 2.395461844238322, 2.6609640474436813, 1.578897902987479, 3.6841837197791887, 3.046439344671015, 3.003701696057348, 2.8086949695628416, 2.1577174691301484, 3.239353872167201, 3.4464393446710155, 1.6567796494470395]"
GA,U-Trap,20,3,3003,False,False,550,92,55,1.6727272727272726,80,1.1219280948873622,2.695304974110387,,"[3.746439344671015, 2.9464393446710155, 2.319240704636849, 2.595461844238322, 2.7841837197791888, 1.9166422780956522, 2.795461844238322, 2.219240704636849, 1.1219280948873622, 2.8086949695628416, 2.2577174691301485, 3.121928094887362, 2.763865121950854, 2.9464393446710155, 3.1393538721672005, 2.960964047443681, 1.1219280948873622, 3.3464393446710154, 3.2841837197791888, 3.2414460711655213, 3.028212945841001, 2.5609640474436812, 2.795461844238322, 3.5414460711655216, 2.460964047443681, 1.6954618442383218, 3.3393538721672007, 2.6709505944546685, 3.203701696057348, 2.7954618442383214, 2.65887184844536, 1.5567796494470394, 2.621928094887362, 2.5609640474436812, 3.546439344671015, 2.460964047443681, 3.6464393446710153, 2.6464393446710153, 3.2414460711655217, 2.660964047443681, 2.2149798205164815, 2.795461844238322, 2.1814963295286756, 2.8659573209491747, 2.9016094970590274, 2.8659573209491747, 2.695461844238322, 2.070950594454669, 1.7709505944546686, 2.821928094887362, 2.5609640474436812, 2.970950594454669, 2.8659573209491747, 2.3192407046368486, 3.208694969562842]"
GA,U-Trap,20,3,3005,False,False,550,102,55,1.8545454545454545,,2.795461844238322,2.912049665859994,,"[3.7841837197791888, 3.4086949695628412, 2.795461844238322, 1.9709505944546688, 2.314979820516481, 2.895461844238322, 1.8166422780956524, 1.1540157730728, 2.7954618442383214, 2.884183719779189, 3.239353872167201, 2.5609640474436812, 2.9016094970590274, 3.160964047443681, 2.595461844238322, 2.4954618442383216, 3.5414460711655216, 3.6841837197791887, 3.403701696057348, 3.5414460711655216, 3.5464393446710156, 2.903701696057348, 2.3609640474436815, 2.7709505944546686, 2.181496329528675, 3.0219280948873624, 3.1393538721672005, 3.5464393446710156, 2.908694969562842, 3.0393538721672004, 2.5211274733371867, 2.9464393446710155, 2.821928094887362, 3.0393538721672004, 3.5414460711655216, 3.7841837197791888, 3.208694969562842, 2.6261207468426804, 1.6567796494470395, 2.6577174691301484, 3.3219280948873617, 3.246439344671016, 3.1393538721672005, 2.8393538721672007, 3.5841837197791886, 3.1464393446710157, 2.070950594454669, 3.821928094887362, 2.9086949695628417, 1.6709505944546685, 2.3609640474436815, 2.695461844238322, 3.9841837197791885, 2.795461844238322, 3.4086949695628417]"
GA,U-Trap,20,3,3006,False,False,550,96,55,1.7454545454545454,200,1.1219280948873622,2.8326427826531866,,"[3.9841837197791885, 3.6841837197791887, 3.0016094970590275, 2.6464393446710153, 2.3192407046368486, 3.5841837197791886, 3.9841837197791885, 2.660964047443681, 2.070950594454669, 3.2414460711655217, 2.9016094970590274, 3.103701696057348, 3.0219280948873624, 3.3464393446710154, 2.9219280948873623, 3.103701696057348, 3.3464393446710154, 2.4192407046368487, 2.6464393446710153, 3.1414460711655217, 1.9332062193464952, 2.9219280948873623, 3.2393538721672006, 2.795461844238322, 3.7841837197791888, 2.9016094970590274, 2.695461844238322, 3.039353872167201, 3.046439344671015, 1.5567796494470396, 3.208694969562842, 2.695461844238322, 2.763865121950854, 2.070950594454669, 1.8166422780956524, 1.1219280948873622, 3.0464393446710156, 2.9016094970590274, 1.6567796494470395, 2.4192407046368487, 2.701609497059027, 2.6219280948873624, 3.108694969562842, 3.003701696057348, 2.3232196723355076, 3.0709505944546684, 2.9219280948873623, 3.001609497059027, 3.2841837197791888, 3.0414460711655216, 2.8659573209491747, 2.395461844238322, 2.260964047443681, 3.3464393446710154, 3.1016094970590276]"
GA,U-Trap,20,4,4000,False,False,530,58,53,1.0943396226415094,40,1.2917601481809735,2.767285426980766,,"[4.1219280948873624, 2.0709505944546684, 3.5841837197791886, 2.1709505944546685, 1.921928094887362, 3.421928094887362, 3.208694969562842, 2.395461844238322, 2.795461844238322, 3.584183719779189, 2.795461844238322, 2.3232196723355076, 1.9709505944546688, 3.165957320949175, 2.939353872167201, 1.6567796494470395, 3.1037016960573482, 1.838758680915008, 3.3464393446710154, 2.0814963295286755, 3.0086949695628418, 2.533206219346495, 2.795461844238322, 3.5841837197791886, 2.3192407046368486, 2.0814963295286755, 2.119973094021975, 3.4841837197791885, 3.646439344671015, 1.838758680915008, 3.141446071165521, 3.521928094887362, 3.3841837197791884, 3.8841837197791884, 3.2037016960573483, 2.939353872167201, 2.070950594454669, 2.695461844238322, 2.795461844238322, 3.0464393446710156, 2.5211274733371867, 2.9016094970590274, 1.933206219346495, 2.8709505944546683, 2.395461844238322, 2.8659573209491747, 2.9232196723355077, 1.2917601481809735, 2.5211274733371867, 3.441446071165522, 2.3464393446710154, 3.039353872167201, 3.021928094887362]"
GA,U-Trap,20,3,3008,False,False,550,94,55,1.709090909090909,270,1.3917601481809734,2.936903306636813,,"[3.821928094887362, 3.1659573209491745, 3.2393538721672006, 3.5086949695628418, 2.8393538721672007, 3.384183719779189, 2.219240704636849, 3.303701696057348, 3.3841837197791884, 2.846439344671015, 3.5464393446710156, 3.0219280948873624, 3.6464393446710153, 2.960964047443681, 3.821928094887362, 3.3464393446710154, 3.4841837197791885, 3.484183719779189, 3.1414460711655217, 2.6219280948873624, 2.3464393446710154, 3.2037016960573483, 2.9219280948873623, 3.139353872167201, 3.5464393446710156, 3.1414460711655217, 2.108694969562842, 1.3917601481809734, 3.2464393446710154, 2.8393538721672007, 1.7166422780956525, 3.6464393446710153, 1.419035274338866, 2.5577174691301483, 1.8709505944546687, 3.4414460711655215, 3.2841837197791888, 2.5609640474436812, 3.208694969562842, 2.7841837197791888, 3.2393538721672006, 3.1414460711655217, 1.7166422780956525, 2.4232196723355077, 2.695461844238322, 2.219240704636849, 3.4841837197791885, 3.421928094887362, 3.1414460711655217, 2.65887184844536, 2.695461844238322, 2.070950594454669, 3.0393538721672004, 3.208694969562842, 3.2086949695628415]"
GA,U-Trap,20,4,4001,False,False,530,52,53,0.9811320754716981,80,1.5567796494470394,2.8401785636494767,,"[3.821928094887362, 2.8393538721672007, 2.085475297227334, 2.9016094970590274, 3.103701696057348, 3.7464393446710154, 3.484183719779189, 3.1016094970590276, 1.5567796494470394, 3.5414460711655216, 3.0464393446710156, 3.160964047443681, 2.5414460711655216, 2.9086949695628417, 3.308694969562842, 3.3037016960573484, 2.9016094970590274, 2.946439344671015, 2.323219672335508, 3.5464393446710156, 3.021928094887362, 3.5219280948873624, 2.5609640474436812, 2.9037016960573485, 2.3232196723355076, 3.1659573209491745, 3.3414460711655214, 2.765957320949175, 2.6219280948873624, 3.208694969562842, 3.108694969562842, 3.403701696057348, 2.6841837197791887, 3.4414460711655215, 1.6567796494470395, 1.7166422780956525, 2.660964047443681, 2.7016094970590276, 1.8166422780956524, 3.0609640474436812, 1.5567796494470396, 2.939353872167201, 2.0804820237218404, 3.039353872167201, 2.219240704636849, 1.7166422780956525, 2.7841837197791888, 3.0464393446710156, 2.884183719779189, 1.9332062193464952, 3.1086949695628423, 3.721928094887362, 3.6414460711655217]"
GA,U-Trap,20,3,3009,False,False,550,80,55,1.4545454545454546,,2.460964047443681,2.820376013775851,,"[3.1464393446710153, 2.8393538721672007, 3.3464393446710154, 2.039353872167201, 2.685475297227334, 3.4841837197791885, 2.4709505944546684, 2.360964047443681, 2.695461844238322, 1.5783898247235197, 2.884183719779189, 2.3609640474436815, 2.119973094021975, 3.4219280948873623, 3.001609497059027, 3.3414460711655214, 3.1414460711655217, 2.6577174691301484, 2.695461844238322, 2.319240704636849, 3.0393538721672004, 3.5414460711655216, 3.208694969562842, 2.3192407046368486, 2.5609640474436812, 2.319240704636849, 2.319240704636849, 3.5086949695628418, 3.3464393446710154, 2.314979820516481, 3.021928094887362, 2.9016094970590274, 2.695461844238322, 1.6567796494470395, 2.539353872167201, 3.046439344671015, 2.660964047443681, 3.0016094970590275, 2.6609640474436813, 3.2464393446710154, 3.6414460711655217, 2.070950594454669, 3.2841837197791888, 3.7464393446710154, 2.8954618442383215, 3.6841837197791887, 3.2659573209491746, 2.463865121950854, 3.039353872167201, 3.246439344671015, 2.5638651219508537, 2.695461844238322, 2.8393538721672007, 2.460964047443681, 2.721928094887362]"
GA,U-Trap,20,3,3007,False,False,550,101,55,1.8363636363636364,50,1.3917601481809734,2.6243774072696047,,"[3.821928094887362, 2.728212945841001, 3.641446071165521, 2.6841837197791887, 3.108694969562842, 1.3917601481809734, 3.303701696057348, 2.695461844238322, 3.0219280948873624, 3.0016094970590275, 2.65887184844536, 3.021928094887362, 3.2086949695628415, 2.65887184844536, 1.5166422780956523, 3.484183719779189, 2.1709505944546685, 2.4232196723355077, 2.895461844238322, 2.4192407046368487, 2.795461844238322, 1.5567796494470394, 1.5567796494470394, 2.4192407046368487, 3.2393538721672006, 3.0219280948873624, 2.6464393446710153, 2.4232196723355077, 2.1709505944546685, 1.5567796494470396, 3.621928094887362, 2.4638651219508536, 2.921928094887362, 3.421928094887362, 2.119240704636849, 2.1709505944546685, 3.3464393446710154, 2.395461844238322, 3.5414460711655216, 2.5638651219508537, 2.7709505944546686, 2.319240704636849, 2.1814963295286756, 2.7037016960573483, 1.6567796494470395, 2.795461844238322, 2.939353872167201, 1.8166422780956524, 2.219240704636849, 2.070950594454669, 2.970950594454669, 3.621928094887362, 2.185475297227334, 1.8166422780956524, 2.460964047443681]"
GA,U-Trap,20,4,4008,True,True,22,81,53,1.528301886792453,,3.1037016960573482,3.338699453892513,,"[3.5086949695628418, 3.403701696057348, 3.1037016960573482]"
GA,U-Trap,20,4,4002,False,False,530,58,53,1.0943396226415094,,1.9709505944546688,2.866855758369771,,"[3.821928094887362, 2.0709505944546684, 3.303701696057348, 2.6219280948873624, 1.1219280948873622, 2.0709505944546684, 2.6609640474436813, 2.6577174691301484, 1.2917601481809735, 1.5567796494470394, 2.765957320949175, 3.0609640474436812, 2.2232196723355075, 3.546439344671015, 2.6841837197791887, 3.403701696057348, 2.921928094887362, 3.4841837197791885, 2.884183719779189, 2.9464393446710155, 1.3917601481809734, 2.7588718484453603, 2.7588718484453603, 3.021928094887362, 3.884183719779189, 3.1841837197791887, 2.219240704636849, 3.2414460711655217, 3.1414460711655217, 3.139353872167201, 2.4954618442383216, 3.408694969562842, 3.7841837197791888, 3.446439344671015, 3.4414460711655215, 3.1464393446710153, 2.6709505944546685, 2.181496329528675, 3.484183719779189, 2.356779649447039, 3.5841837197791886, 3.1659573209491745, 3.1414460711655217, 2.660964047443681, 3.1414460711655217, 2.884183719779189, 2.9219280948873623, 3.9219280948873623, 3.403701696057348, 2.65887184844536, 2.9464393446710155, 3.2841837197791888, 1.9709505944546688]"
GA,U-Trap,20,4,4003,False,False,530,68,53,1.2830188679245282,100,1.8166422780956524,2.811792586413168,,"[3.5841837197791886, 3.001609497059027, 3.4841837197791885, 3.484183719779189, 2.4414460711655215, 1.6567796494470395, 3.1037016960573482, 3.208694969562842, 3.139353872167201, 3.403701696057348, 3.160964047443681, 2.8659573209491747, 3.2464393446710154, 3.1414460711655217, 3.6841837197791887, 2.1814963295286756, 1.9149798205164812, 3.246439344671016, 3.503701696057348, 1.9166422780956522, 3.0219280948873624, 3.403701696057348, 3.184183719779189, 2.8659573209491747, 1.6567796494470395, 2.360964047443681, 2.119240704636849, 2.7709505944546686, 2.821928094887362, 1.1219280948873622, 3.0464393446710156, 2.939353872167201, 3.746439344671015, 3.0016094970590275, 2.6577174691301484, 3.208694969562842, 1.9332062193464952, 2.908694969562842, 2.460964047443681, 3.221928094887362, 3.1464393446710153, 2.9659573209491747, 1.8166422780956524, 2.8016094970590273, 2.7393538721672006, 2.419973094021975, 2.508694969562842, 2.8393538721672007, 2.6577174691301484, 2.5609640474436812, 2.695461844238322, 2.8659573209491747, 3.1841837197791887]"
GA,U-Trap,20,5,5000,False,False,510,46,51,0.9019607843137255,260,1.5567796494470396,2.7852917439234863,,"[4.1219280948873624, 2.5609640474436812, 2.2192407046368485, 3.039353872167201, 3.446439344671015, 3.5841837197791886, 3.303701696057348, 3.1464393446710153, 2.2609640474436814, 2.7393538721672006, 3.546439344671015, 2.9659573209491747, 3.3841837197791884, 2.185475297227334, 2.8954618442383215, 2.0814963295286755, 2.070950594454669, 2.7841837197791888, 3.103701696057348, 3.0086949695628418, 2.8841837197791884, 3.0016094970590275, 3.3464393446710154, 2.721928094887362, 3.065957320949175, 4.021928094887363, 1.8387586809150083, 2.9016094970590274, 3.0219280948873624, 2.0814963295286755, 1.5567796494470396, 2.939353872167201, 2.5609640474436812, 3.1016094970590276, 2.2149798205164815, 2.3609640474436815, 2.939353872167201, 2.6219280948873624, 3.2414460711655213, 2.903701696057348, 2.2577174691301485, 3.001609497059027, 2.0709505944546684, 2.660964047443681, 2.6219280948873624, 2.908694969562842, 2.884183719779189, 3.1037016960573482, 3.003701696057348, 1.6788979029874789, 2.0814963295286755]"
GA,U-Trap,20,4,4007,False,False,530,82,53,1.5471698113207548,360,1.7709505944546686,2.9038426640793875,,"[3.5841837197791886, 2.960964047443681, 3.446439344671016, 3.4414460711655215, 2.5577174691301483, 3.021928094887362, 2.808694969562842, 2.708694969562842, 3.303701696057348, 2.314979820516481, 2.5577174691301483, 2.1814963295286756, 3.6414460711655217, 3.3464393446710154, 3.3841837197791884, 3.403701696057348, 3.5414460711655216, 3.041446071165522, 2.739353872167201, 3.039353872167201, 2.185475297227334, 2.5709505944546684, 3.403701696057348, 2.5638651219508537, 2.7588718484453603, 2.939353872167201, 3.384183719779189, 3.5841837197791886, 3.5086949695628418, 3.003701696057348, 3.446439344671015, 3.3037016960573484, 2.2149798205164815, 2.5609640474436812, 2.1709505944546685, 3.0016094970590275, 2.4192407046368487, 1.9192407046368487, 3.403701696057348, 2.763865121950854, 3.403701696057348, 2.695461844238322, 3.021928094887362, 3.484183719779189, 2.7588718484453603, 3.0219280948873624, 3.208694969562842, 2.6841837197791887, 1.7709505944546686, 2.1709505944546685, 2.595461844238322, 2.739353872167201, 2.2149798205164815]"
GA,U-Trap,20,4,4004,False,False,530,78,53,1.471698113207547,90,1.643751954420502,2.8740610001963574,,"[3.746439344671015, 2.019240704636849, 3.1414460711655217, 2.5219280948873624, 2.8393538721672007, 1.9166422780956522, 2.9219280948873623, 1.9166422780956522, 2.4414460711655215, 3.239353872167201, 3.046439344671015, 2.860964047443681, 2.8232196723355076, 3.139353872167201, 3.546439344671015, 3.0016094970590275, 3.3464393446710154, 2.9219280948873623, 3.2414460711655217, 2.8841837197791884, 3.001609497059027, 2.039353872167201, 3.384183719779189, 3.621928094887362, 3.4219280948873623, 3.108694969562842, 3.2464393446710154, 1.9166422780956522, 2.901609497059027, 2.760964047443681, 3.3414460711655214, 3.7841837197791888, 2.903701696057348, 2.2567796494470396, 3.1393538721672005, 3.3841837197791884, 3.5219280948873624, 3.546439344671015, 1.9332062193464952, 2.1709505944546685, 1.8166422780956524, 3.503701696057348, 2.9016094970590274, 3.1414460711655217, 2.721928094887362, 3.039353872167201, 2.1709505944546685, 1.643751954420502, 2.3192407046368486, 3.101609497059027, 3.4037016960573485, 3.2393538721672006, 2.419973094021975]"
GA,U-Trap,20,4,4006,False,False,530,84,53,1.5849056603773586,140,1.0219280948873624,2.9640025740511895,,"[3.9219280948873623, 3.503701696057348, 3.384183719779189, 2.5609640474436812, 3.2393538721672006, 2.4192407046368487, 3.3414460711655214, 3.5841837197791886, 3.003701696057348, 3.2464393446710154, 3.1464393446710153, 3.5841837197791886, 3.2841837197791888, 3.5464393446710147, 1.9332062193464952, 3.160964047443681, 3.1393538721672005, 2.077235445408308, 2.119035274338866, 3.108694969562842, 1.2917601481809735, 2.695461844238322, 3.3464393446710154, 3.5841837197791886, 2.7841837197791888, 2.6709505944546685, 2.8659573209491747, 1.0219280948873624, 1.9709505944546688, 2.9016094970590274, 3.021928094887362, 3.821928094887362, 3.821928094887362, 3.1016094970590276, 2.1709505944546685, 3.3414460711655214, 3.6464393446710153, 3.521928094887362, 3.2037016960573483, 3.3464393446710154, 2.795461844238322, 3.7414460711655217, 2.795461844238322, 2.2464393446710154, 2.6841837197791887, 2.8393538721672007, 3.6219280948873624, 2.9219280948873623, 2.6464393446710153, 2.3609640474436815, 3.001609497059027, 3.3414460711655214, 2.65887184844536]"
GA,U-Trap,20,4,4009,False,False,530,92,53,1.7358490566037736,270,1.2917601481809735,2.784603052163181,,"[3.8841837197791884, 2.319973094021975, 2.621928094887362, 2.5609640474436812, 1.9709505944546688, 3.7464393446710154, 3.021928094887362, 2.3232196723355076, 2.795461844238322, 2.821928094887362, 2.4192407046368487, 2.460964047443681, 2.070950594454669, 3.2086949695628415, 2.5609640474436812, 2.3192407046368486, 3.5464393446710156, 3.028212945841001, 2.3192407046368486, 3.321928094887362, 3.0016094970590275, 3.0841837197791886, 2.460964047443681, 2.939353872167201, 3.0219280948873624, 3.0219280948873624, 3.4414460711655215, 1.3917601481809734, 2.0814963295286755, 2.6577174691301484, 2.7841837197791888, 3.0219280948873624, 2.8841837197791884, 2.019240704636849, 2.960964047443681, 3.1393538721672005, 2.484183719779189, 3.4086949695628417, 3.0219280948873624, 2.660964047443681, 2.984183719779189, 3.246439344671016, 3.046439344671015, 3.203701696057348, 2.8393538721672007, 3.0016094970590275, 3.1659573209491745, 3.2393538721672006, 2.841446071165522, 3.046439344671015, 2.1709505944546685, 2.695461844238322, 1.2917601481809735]"
GA,U-Trap,20,4,4005,False,False,530,90,53,1.6981132075471699,200,1.6954618442383218,2.835707005691602,,"[3.821928094887362, 3.0219280948873624, 2.070950594454669, 2.795461844238322, 2.5414460711655216, 3.021928094887362, 2.6841837197791887, 2.070950594454669, 2.363865121950854, 3.341446071165522, 2.9219280948873623, 2.314979820516481, 2.939353872167201, 2.4232196723355077, 2.181496329528675, 2.5638651219508537, 3.108694969562842, 3.2659573209491746, 3.484183719779189, 3.3841837197791893, 1.7166422780956525, 3.1393538721672005, 3.4219280948873623, 2.9016094970590274, 2.721928094887362, 3.2659573209491746, 2.4577174691301487, 3.5414460711655216, 2.9086949695628417, 3.0219280948873624, 2.884183719779189, 2.4192407046368487, 3.441446071165522, 2.3192407046368486, 2.8393538721672007, 2.8232196723355076, 3.1393538721672005, 2.621928094887362, 2.5219280948873624, 2.7588718484453603, 1.6954618442383218, 3.721928094887362, 3.0841837197791886, 3.484183719779189, 3.621928094887362, 2.5414460711655216, 3.321928094887362, 2.6282129458410015, 2.5609640474436812, 2.621928094887362, 2.1149798205164814, 2.8414460711655214, 2.865957320949175]"
GA,U-Trap,20,5,5005,False,False,510,70,51,1.3725490196078431,110,1.6567796494470395,2.820808021043017,,"[3.046439344671015, 3.221928094887362, 2.460964047443681, 3.021928094887362, 3.039353872167201, 2.795461844238322, 3.403701696057348, 2.660964047443681, 2.9016094970590274, 2.1709505944546685, 1.8128876215181604, 3.1414460711655217, 2.0709505944546684, 2.4577174691301487, 3.4414460711655215, 2.939353872167201, 3.1464393446710153, 3.5086949695628418, 2.9709505944546684, 3.1841837197791887, 3.621928094887362, 2.695461844238322, 2.9709505944546684, 3.160964047443681, 2.808694969562842, 3.1016094970590276, 1.2567796494470393, 3.341446071165522, 2.4414460711655215, 2.8659573209491747, 3.5086949695628418, 2.495461844238322, 3.7841837197791888, 3.2414460711655217, 2.5954618442383217, 3.0219280948873624, 3.2414460711655217, 2.319240704636849, 3.4464393446710155, 3.246439344671015, 2.463865121950854, 2.1709505944546685, 2.695461844238322, 1.6567796494470395, 2.9016094970590274, 2.421127473337187, 2.870950594454669, 2.5609640474436812, 2.3192407046368486, 2.0709505944546684, 3.1659573209491745]"
GA,U-Trap,20,5,5001,False,False,510,68,51,1.3333333333333333,10,1.3917601481809734,2.7081601964915802,,"[3.884183719779189, 1.3917601481809734, 3.203701696057348, 2.319240704636849, 3.0464393446710156, 3.1037016960573482, 2.6219280948873624, 3.403701696057348, 2.5577174691301483, 3.001609497059027, 2.108694969562842, 2.319240704636849, 2.5638651219508537, 2.0804820237218404, 2.841446071165522, 2.219240704636849, 2.1814963295286756, 2.695461844238322, 2.795461844238322, 2.739353872167201, 3.1464393446710153, 2.2464393446710154, 2.839353872167201, 1.9332062193464952, 2.395461844238322, 3.108694969562842, 2.4192407046368487, 3.3414460711655214, 2.3232196723355076, 3.139353872167201, 2.3464393446710154, 3.003701696057348, 3.503701696057348, 1.5567796494470396, 2.708694969562842, 3.346439344671015, 2.939353872167201, 2.7659573209491746, 2.5588718484453605, 2.739353872167201, 2.4232196723355077, 3.2086949695628424, 2.939353872167201, 3.121928094887362, 3.4841837197791885, 2.9232196723355077, 2.4192407046368487, 2.960964047443681, 2.1393538721672005, 1.9709505944546688, 3.0841837197791886]"
GA,U-Trap,20,5,5002,False,False,510,74,51,1.4509803921568627,120,1.6567796494470395,2.7750762483312466,,"[4.221928094887362, 3.8219280948873617, 2.9219280948873623, 3.1464393446710153, 2.533206219346495, 2.360964047443681, 3.321928094887362, 3.503701696057348, 2.884183719779189, 2.1609640474436813, 2.1814963295286756, 2.6577174691301484, 1.6567796494470395, 2.4192407046368487, 3.208694969562842, 3.4841837197791885, 3.1659573209491745, 2.219240704636849, 2.7841837197791888, 2.628212945841001, 2.219240704636849, 3.165957320949175, 2.360964047443681, 3.403701696057348, 2.0804820237218404, 2.260964047443681, 3.0464393446710156, 3.0609640474436812, 3.208694969562842, 2.3232196723355076, 1.6788979029874789, 1.6954618442383218, 2.7841837197791888, 2.808694969562842, 3.3414460711655214, 1.9332062193464952, 3.503701696057348, 2.4577174691301487, 3.0841837197791886, 3.8841837197791884, 3.139353872167201, 3.001609497059027, 3.1037016960573482, 2.460964047443681, 2.5954618442383217, 1.919240704636849, 2.463865121950854, 2.8393538721672007, 3.121928094887362, 1.6567796494470395, 3.6414460711655217]"
GA,U-Trap,20,5,5004,False,False,510,57,51,1.1176470588235294,70,0.8475846798245739,2.764986486180069,,"[3.5414460711655216, 2.6016094970590276, 3.108694969562842, 1.8166422780956524, 3.046439344671015, 2.070950594454669, 2.7588718484453603, 3.521928094887362, 3.108694969562842, 2.7841837197791883, 3.1393538721672005, 3.003701696057348, 3.403701696057348, 2.1709505944546685, 3.303701696057348, 2.9016094970590274, 2.9016094970590274, 2.901609497059027, 3.0609640474436812, 2.55887184844536, 3.2841837197791888, 4.021928094887363, 3.003701696057348, 2.795461844238322, 2.5638651219508537, 2.795461844238322, 2.5954618442383217, 2.1609640474436813, 1.4609640474436811, 2.3192407046368486, 3.546439344671015, 2.9016094970590274, 0.8475846798245739, 3.346439344671015, 2.763865121950854, 3.721928094887362, 3.001609497059027, 3.003701696057348, 3.4841837197791885, 3.039353872167201, 1.9166422780956522, 3.6841837197791887, 1.9166422780956522, 2.460964047443681, 2.5609640474436812, 1.6567796494470395, 2.460964047443681, 1.3917601481809734, 3.5414460711655216, 3.403701696057348, 1.6567796494470395]"
GA,U-Trap,20,6,6000,True,True,21,71,55,1.290909090909091,,2.5638651219508537,3.0937516870255126,,"[3.3709505944546683, 3.3464393446710154, 2.5638651219508537]"
